Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
61200,1.6602,31,834,229,616,211,36.62,-119.68,172286.4282,313832.1598,491413.6982,212064.8648,275392.9228
67900,2.9306,48,2059,388,834,405,36.76,-119.81,174596.6501,332861.8479,510642.7612,195621.7578,257898.1636
55100,1.7636,52,1827,356,855,353,36.75,-119.81,173920.5509,331860.2473,509671.0363,195999.725,258399.9039
46600,1.4635,43,2070,512,1925,444,36.75,-119.78,176054.3844,330706.7633,508376.1935,198512.9689,260785.4915
45500,1.2545,41,1576,417,1567,366,36.75,-119.76,177324.4122,329947.9754,507519.3454,200190.6052,262378.7507
56000,1.869,43,1623,294,781,272,36.76,-119.77,177433.911,331332.7776,508922.3633,198979.5404,261085.796
54200,1.9955,50,1515,294,852,297,36.75,-119.75,177951.4983,329571.6632,507092.8453,201030.0494,263176.225
55400,2.5111,49,2331,460,1290,477,36.75,-119.75,177951.4983,329571.6632,507092.8453,201030.0494,263176.225
58700,1.7994,42,2093,470,1621,438,36.76,-119.74,179368.2096,330207.4326,507645.4857,201502.1892,263482.4042
71300,3.1,30,1548,282,886,311,36.76,-119.73,179997.0438,329836.4422,507222.4335,202343.866,264282.3672
81400,3.25,17,1415,267,861,293,36.8,-119.71,184377.7038,333161.2286,510307.4365,202628.8753,263970.7903
67700,1.9375,40,1411,284,609,296,36.78,-119.77,178777.001,333347.6536,510874.5036,198252.0789,260105.129
61900,1.2176,29,2554,705,2669,655,36.77,-119.77,178103.2515,332339.8826,509898.1558,198613.031,260593.5525
76700,3.0938,7,1932,419,1014,389,36.79,-119.87,171155.1623,338202.9794,516164.0746,189470.7759,251625.8707
83200,2.9315,27,1510,344,847,295,36.77,-119.85,172328.542,335420.6385,513352.1994,191892.4351,254216.0852
70800,2.6852,33,1902,370,1168,358,36.7,-120,156874.0529,334703.1299,513368.3437,182315.189,246131.8442
57800,1.8299,24,1961,422,1559,374,36.72,-120.05,154390.4784,338817.5638,517586.0008,177341.8778,241158.7827
256200,7.5,8,2580,372,1111,393,36.85,-119.88,170491.6476,344584.8786,522418.0999,186524.8252,247910.8955
141600,4.8036,11,2497,427,1101,405,36.83,-119.85,173112.5893,341420.0906,519176.8961,189742.8711,251275.8569
91300,3.3239,9,3995,778,1691,712,36.82,-119.85,173057.615,340418.4459,518204.698,190086.5633,251756.0069
123000,5.3241,14,2982,412,1408,423,36.83,-119.82,175779.0363,340271.2362,517887.8031,192286.0985,253688.8799
121200,3.4542,24,5377,1005,2010,982,36.82,-119.8,177503.7272,338507.7262,516058.1726,194320.0787,255773.3267
66200,2.5223,35,1789,357,933,357,36.78,-119.83,174428.3649,335638.9698,513452.2213,193200.352,255310.0575
65900,2.6522,35,1474,291,709,294,36.79,-119.82,175605.9996,336254.529,513991.992,193678.7661,255616.2032
73800,2.9506,35,2314,443,954,457,36.79,-119.81,176496.1841,335870.8121,513561.342,194521.5799,256415.972
153800,5.187,45,1337,187,471,187,36.79,-119.8,177280.3722,335489.1024,513131.955,195364.7866,257216.296
69600,3.069,35,1877,328,1155,353,36.81,-119.79,178347.2605,337123.5218,514655.824,195508.9909,257054.0684
124700,3.32,27,2462,484,852,449,36.8,-119.79,178308.4523,336116.1338,513679.5533,195855.8427,257533.6699
99600,4.5179,22,2803,438,1234,457,36.83,-119.76,181112.3759,338027.3297,515343.5918,197381.8595,258529.0285
108500,5.0635,16,2360,355,1034,359,36.83,-119.77,180223.4464,338396.2881,515764.4604,196531.7342,257721.064
143700,5.0941,3,13802,2244,5226,1972,36.87,-119.75,182112.8523,341719.7894,518852.4139,196969.1918,257511.8646
79700,2.7778,19,1699,356,994,368,36.81,-119.73,183633.4485,334902.0384,512124.1959,200594.7901,261887.0306
112500,1.9483,16,2627,613,1054,623,36.82,-119.72,184618.1736,335555.078,512689.5511,201111.7757,262228.1158
54600,1.4913,32,1098,226,726,224,36.83,-119.69,187335.2974,335501.7153,512433.3561,203341.5463,264198.4703
113700,5.0864,4,2145,334,1024,308,36.83,-119.67,189113.4018,334798.6606,511613.4753,205047.0276,265822.5769
163100,6.011,9,3712,508,1632,474,36.8,-119.67,186921.946,331733.2708,508652.3196,206023.5708,267201.462
83600,3.7697,13,1736,313,993,314,36.79,-119.69,184875.136,331424.7226,508492.9612,204664.6053,266055.0575
60600,2.6875,22,2456,496,1720,417,36.77,-119.69,183311.5129,329389.8217,506525.9081,205359.0546,267006.2821
154700,4.925,22,4126,614,1795,613,36.76,-119.63,186406.3652,326241.7526,503063.5135,210781.2446,272310.8308
72300,3.1442,30,2370,412,1248,410,36.7,-119.57,185414.6171,318018.0186,494684.2943,218007.9883,280022.5344
85600,4.1838,44,3042,697,335,115,37.25,-119.21,222653.2878,366131.0585,537589.5591,237525.9808,290023.0147
69700,2.5556,42,2311,439,1347,436,36.57,-119.6,172842.986,305808.4867,483123.5712,220812.7185,284329.1286
55300,1.2647,22,1794,435,1127,359,36.58,-119.63,171853.6242,307925.0011,485373.3187,217912.4634,281446.7673
95700,3.2019,19,2746,495,1670,518,36.53,-119.56,172115.4528,300292.5357,477516.5601,225872.7194,289616.7106
100000,3.1333,30,1671,319,966,282,36.51,-119.65,164920.5778,301623.7273,479409.19,219497.0731,283758.6694
78200,2.4375,19,1310,241,702,217,36.54,-119.84,156098.3613,312253.0603,490766.2466,202769.2557,267495.1347
75600,2.4474,19,2439,462,1416,469,36.45,-119.86,147469.2219,304333.5754,483123.9384,205860.8544,271386.0069
76600,2.25,24,943,209,514,156,36.65,-120.31,131042.4277,344298.8192,523637.6423,159922.0823,225620.0676
58100,2.1759,20,1519,376,1681,370,36.85,-120.45,119796.0879,369729.1575,549042.7238,138906.9549,203115.3677
71900,2.4414,21,1779,399,1446,371,36.86,-120.51,114512.4262,373614.6251,552971.3519,133568.2443,197973.7872
94300,2.2569,20,1401,280,668,250,39.74,-122.13,142143.4249,720518.7253,898896.384,268163.3373,220167.4562
73100,1.9375,16,2026,396,1031,382,39.75,-122.23,133734.1885,725773.6813,904306.7113,270076.4546,220416.1855
58700,2.165,34,2679,533,1287,505,39.53,-122.19,136197.0511,703009.1619,881747.1608,245386.2023,196382.2204
81300,2.2227,30,1895,366,990,359,40.77,-124.17,1714.506196,911590.3508,1090971.885,429500.1036,365197.8554
81000,2.4896,38,1552,290,873,291,40.79,-124.14,4692.071372,911860.967,1091230.665,430292.7888,366174.829
92800,3.4219,35,2426,423,982,432,40.78,-124.14,4328.553077,910968.9129,1090341.122,429306.8785,365161.0716
153100,0.7684,31,334,134,780,130,40.87,-124.07,12156.88616,915543.6064,1094865.875,435565.6155,371983.5096
136000,3.0469,25,2395,431,983,375,40.66,-123.74,39927.73317,880382.6644,1059646.488,402627.8571,340128.1011
36700,1.0486,31,938,238,425,157,41.32,-123.85,19585.13006,946300.5159,1125213.255,473918.2821,412619.894
83800,2.1542,17,1564,345,517,222,41.01,-123.52,51653.27342,902352.7773,1081208.745,431964.8245,371783.856
62800,2.0156,29,1029,239,509,196,41.36,-124.08,2854.892493,960640.3193,1139711.37,485366.447,423027.1372
75600,2.4559,28,1470,336,811,314,40.89,-124.01,13624.99546,914398.6882,1093687.978,435366.8301,372122.4748
81700,2.96,19,1734,365,866,342,40.95,-124.11,2932.399965,924720.3866,1104027.964,445031.4428,381486.7535
90200,2.7639,17,1661,329,948,357,40.93,-124.11,4829.759337,922918.4173,1102233.737,443036.207,379437.0591
70100,2.3147,18,1550,345,941,335,40.94,-124.08,5554.156722,922344.9902,1101644.03,442926.7563,379491.4946
128900,4.0357,17,2026,338,873,313,40.74,-124.17,3309.403447,908923.6325,1088311.281,426556.6419,362171.0541
130600,4.2054,23,580,117,320,109,40.67,-124.14,7362.383691,901188.3715,1080583.076,418503.5027,354048.6098
79600,2.0938,39,1186,238,539,212,40.59,-124.15,13232.59844,894626.9728,1074032.799,411106.0633,346381.6888
76800,2.178,17,2985,610,1544,584,40.59,-124.14,13630.22949,894112.8939,1073517.829,410696.7392,346014.1889
92500,2.6987,25,1899,357,891,355,40.58,-124.14,14606.79089,893230.7323,1072636.57,409724.0103,345012.8546
75100,2.1354,29,2864,600,1314,562,40.57,-124.14,15601.48665,892349.0808,1071755.735,408751.9904,344012.1991
40000,1,33,1234,373,777,298,33.19,-115.46,58901.04748,274993.6076,167250.0458,743723.6146,810892.83
70800,3.0091,41,2429,454,1188,430,32.97,-115.54,36310.42808,278039.4289,154059.3818,754137.4883,821599.8486
70700,2.4063,35,1583,340,933,318,32.97,-115.53,36011.86224,278875.4009,154977.7976,754832.7132,822288.0321
112500,1.625,19,377,69,198,55,32.75,-115.64,13314.24866,281739.5191,142328.0781,763875.2817,831576.317
96300,4.475,5,805,143,458,143,32.81,-115.58,21820.81963,283144.329,148210.4341,763381.4082,831004.6626
79200,2.2417,18,1715,337,1166,333,32.77,-115.52,15743.6607,290226.3075,153602.558,770516.7938,838134.3665
53600,1.2083,22,565,162,692,141,32.79,-115.55,19265.93345,286684.4986,150887.4901,766948.858,834569.2705
59600,1.6351,23,1004,221,697,201,32.79,-115.55,19265.93345,286684.4986,150887.4901,766948.858,834569.2705
68100,1.6667,50,1291,277,864,274,32.79,-115.57,20462.73809,285067.6545,149020.0568,765582.2731,833214.6604
64400,1.6635,14,1687,507,762,451,32.79,-115.58,19931.86509,284260.3271,148086.3665,764899.6842,832538.0074
73600,3.6042,34,1152,208,621,208,32.79,-115.57,20462.73809,285067.6545,149020.0568,765582.2731,833214.6604
70100,1.375,25,2322,573,2185,602,32.67,-115.49,7415.788324,298354.3328,156460.0428,780176.7626,847849.6638
73100,1.4828,24,1266,275,1083,298,32.67,-115.49,7415.788324,298354.3328,156460.0428,780176.7626,847849.6638
72700,2.625,11,2872,610,2644,581,32.68,-115.51,9449.70601,296177.3893,154548.2841,778053.2076,845730.3372
81300,1.7292,17,290,94,135,57,33.33,-116.05,79296.19013,218261.4542,124078.8607,692060.4772,759547.4758
53800,1.4688,8,240,46,63,24,33.32,-115.98,77943.37061,224707.4404,128999.6222,697663.6161,765108.071
53800,1.8958,12,99,25,37,17,33.28,-115.95,73562.00535,228972.9115,129199.9911,702699.5779,770161.6462
50000,1.7727,19,749,238,476,169,33.36,-115.73,80064.76931,244922.6204,151416.6224,712347.8253,779544.3219
118800,3.0817,20,1468,283,721,270,37.25,-118.45,285168.3783,356063.2526,517663.5663,304705.606,355932.5214
80600,2.325,35,2563,530,861,371,36.94,-118.31,287021.483,321160.9075,481268.0946,320620.1657,375845.1849
14999,2.1,19,619,239,490,164,36.4,-117.02,297347.7466,283729.0244,409874.9778,445744.2779,503631.7185
64900,2.7583,42,2271,458,1124,447,35.42,-119.02,123564.9566,167817.1309,346013.7676,333918.1504,401510.3787
62400,2.5703,45,1628,352,754,334,35.42,-119.03,123173.4552,168205.389,346470.2816,333229.3122,400834.084
57000,2.8393,41,1992,421,1006,419,35.42,-119.05,122407.0691,168994.0504,347388.8323,331854.587,399484.0389
63200,2.325,35,2353,483,1368,455,35.42,-119.05,122407.0691,168994.0504,347388.8323,331854.587,399484.0389
53200,2.0331,37,1761,443,911,365,35.41,-119.03,122169.9626,167202.552,345510.8688,333953.5344,401575.6027
44600,1.7109,11,8739,2190,4781,1919,35.4,-119.01,121969.9947,165419.1218,343635.8868,336052.9283,403667.6199
89000,3.2325,28,4667,875,2404,841,35.4,-118.96,124068.7238,163537.1878,341377.3888,339502.5455,407054.2897
83100,3.725,30,2594,478,1419,480,35.38,-118.95,122562.1297,161136.6119,338995.8084,341632.1705,409207.2465
75700,2.4919,17,3589,701,1746,640,35.37,-118.92,122964.0399,159034.2657,336690.8162,344425.4632,411980.4899
61300,2.1588,34,1672,359,1059,349,35.37,-118.95,121594.6848,160120.008,338029.3634,342353.7406,409946.3516
58000,1.8819,41,2396,602,1781,543,35.37,-118.97,120707.6066,160865.7321,338931.3082,340977.351,408594.382
50700,1.1875,29,607,177,476,143,35.39,-118.98,122230.5975,163265.2411,341310.9028,338841.3079,406436.2764
57500,1.1944,44,434,110,274,86,35.38,-119.01,119986.2118,163410.7312,341716.3148,337506.3521,405154.515
69500,3.0435,40,1533,312,771,306,35.36,-119.04,116775.7865,162616.782,341194.1121,336926.8148,404640.0862
73700,2.5062,47,1631,340,847,315,35.36,-119.02,117593.6229,161806.7607,340263.1446,338286.6888,405977.9208
57000,1.2157,36,2658,626,1490,529,35.36,-119.01,118010.9894,161407.9902,339800.4501,338968.1269,406648.1265
43600,0.9407,40,850,227,764,186,35.36,-119,118433.9089,161013.4211,339339.6254,339650.5577,407319.1857
48700,1.4015,35,1164,277,992,284,35.35,-119,117453.2399,160011.7228,338381.7443,340383.1571,408067.3394
48600,1.7375,35,1021,280,1258,239,35.36,-119,118433.9089,161013.4211,339339.6254,339650.5577,407319.1857
49400,1.6981,29,1244,266,933,227,35.36,-118.98,119296.1699,160237.011,338423.6156,341018.3738,408663.8472
65800,2.3125,38,1463,294,692,295,35.34,-119.02,115620.1963,159814.9638,338353.7778,339759.4842,407480.4737
86200,2.4123,24,4119,865,1294,879,35.35,-119.07,114586.8201,162878.7223,341656.0631,335636.98,403396.0801
224100,8.5325,14,2113,256,842,265,35.35,-119.09,113820.3802,163734.5785,342608.1287,334290.1352,402069.3041
106300,5.0012,8,11609,2141,5696,2100,35.32,-119.08,111186.1265,160371.2142,339296.3015,337206.5554,405014.2653
70700,3.569,15,3944,746,2355,757,35.32,-119.06,111985.752,159507.4707,338339.5852,338547.0385,406335.8474
100700,3.406,13,9027,1901,4870,1797,35.33,-119.07,112582.1474,160916.0731,339762.3709,337127.8303,404913.4746
46700,1.5625,36,973,219,613,187,35.34,-119.01,116044.7648,159411.1118,337888.3559,340438.1449,408148.3807
59500,1.6575,35,1576,405,870,282,35.32,-118.99,114968.8199,156615.0344,335049.3855,343271.0984,410989.0185
70000,2.596,23,4870,965,2717,928,35.32,-119.01,114088.0031,157420.3192,335980.0964,341916.3,409655.2046
148200,3.0882,14,4054,787,1581,579,34.95,-119.16,71838.77105,130444.6113,309514.5897,361331.5873,429364.792
95800,3.2279,28,1089,179,544,190,35.51,-119.27,125224.5014,187242.0719,366353.5883,310270.0316,378012.2295
58500,2.5208,21,1885,398,1539,388,35.68,-119.24,142781.8956,202538.3543,381023.4852,300160.3411,367524.7002
52100,1.517,36,1598,443,1658,417,35.75,-119.25,145484.9586,209903.3113,388189.8347,294650.0026,361846.1881
96000,2.6288,23,3166,700,1097,493,35.75,-118.44,180241.9965,189629.7283,357282.144,355264.6883,420728.6654
75800,1.4141,18,2304,527,782,390,35.62,-118.45,167363.8781,175341.3782,344012.2062,362111.8908,428140.5567
84500,3.5988,9,4241,832,1929,742,35.61,-117.68,192482.4369,180693.7662,325347.8895,422698.4401,487108.9614
52400,2.1458,30,2994,741,1481,581,35.62,-117.68,193504.1502,181759.0733,326447.4217,422173.5808,486537.1825
85700,4.15,11,5897,1138,2728,1072,35.62,-117.66,194222.9171,182284.0543,326183.5403,423769.0751,488089.3609
137500,2.375,4,2,2,6,2,35.21,-117.79,147924.5745,135263.6428,283347.2414,437138.3365,503307.8761
141700,4.875,1,83,15,32,15,35.08,-117.95,128670.0919,117403.2828,272787.9931,433584.1171,500377.4183
54900,3.4338,28,2969,648,1644,570,35.03,-117.68,135672.522,120357.9735,261754.4214,456749.0282,523248.8385
39800,1.9107,36,1184,316,672,241,35,-117.65,134509.3053,118592.3703,257978.2162,460909.3246,527440.3988
79000,2.3917,10,2939,605,1167,446,35.27,-118.34,139350.2316,135695.5115,304098.8951,392534.3952,459463.46
85500,3.2405,16,4084,812,2033,668,35.12,-118.46,121047.2923,120369.9972,292970.8875,394299.6855,461725.3509
99800,3.2632,8,1968,376,930,360,35.12,-118.43,121631.3172,119948.8133,291849.7483,396403.6669,463791.3474
126400,3.1667,14,1287,291,737,269,36.31,-119.78,140923.4944,287255.6668,466113.2123,219939.5965,286114.26
107500,5.1728,7,479,84,327,103,36.29,-119.8,138090.0741,286216.4899,465172.4398,219609.0517,285958.8501
52600,2.2721,40,1185,221,676,256,36.32,-119.72,145595.689,285623.2016,464261.777,223949.5655,289874.0875
60200,2.8281,20,2440,433,1579,400,36.31,-119.73,144183.0382,285075.3404,463773.5333,223756.8043,289774.0978
107900,4.3911,21,1745,266,837,292,36.35,-119.65,152475.2722,285660.6974,463940.9493,227693.1754,293194.8711
90600,4.2396,4,1684,343,920,324,36.35,-119.63,153810.185,284852.7654,463044.2085,229254.7023,294689.7609
76100,3.0846,47,1869,357,832,315,36.34,-119.65,151732.8087,284670.2005,462979.715,228241.6937,293810.325
120800,1.7596,26,592,121,268,116,36.32,-119.68,148247.0288,283934.4417,462423.6129,227030.8848,292826.7943
81700,2.9375,19,1241,244,850,237,36.33,-119.67,149656.2029,284503.6736,462925.3504,227243.1402,292942.8256
54400,2.5833,28,1325,276,873,240,36.32,-119.68,148247.0288,283934.4417,462423.6129,227030.8848,292826.7943
94100,2.395,35,2011,349,970,300,36.25,-119.69,142485.3351,277501.4441,456209.7088,230318.0743,296557.2215
53200,2.3889,6,2015,413,992,319,36.09,-119.57,140924.8101,256725.3018,435411.7321,249101.9161,315792.1753
50800,2.13,25,1093,262,893,252,36.1,-119.56,142270.6251,257278.8938,435899.8324,249217.4442,315838.3282
68800,3.5313,36,1729,317,737,278,36.1,-119.57,141504.9039,257703.7158,436363.3561,248474.3477,315120.8853
137500,1.875,43,187,38,106,40,36.2,-119.9,124693.9971,282344.892,461641.6031,217839.2852,284898.9333
56200,2.25,7,2049,482,1387,422,35.99,-120.12,94342.09396,274978.162,454184.9123,217693.2375,285654.2169
98900,3.9519,39,1295,240,534,179,39.23,-122.9,71877.40815,709736.1491,889146.132,228256.5431,166960.543
80700,2.5457,38,3131,624,1591,568,39.05,-122.92,60358.67663,694975.0044,874354.4339,210710.6526,148138.39
69000,2.0577,16,1914,446,828,332,38.96,-122.62,71527.84361,671215.097,850625.1873,191495.8926,132902.3698
68900,1.2029,28,1503,370,522,268,38.95,-122.64,69595.20693,671369.5998,850779.2027,191039.6831,132028.1788
49000,1.7566,25,661,144,192,93,38.94,-122.63,69241.45126,669961.0491,849370.6622,189697.813,130808.7752
114200,3.2375,17,2554,540,723,319,38.97,-122.7,68469.17312,676281.4252,855688.2566,194964.4361,135039.2197
96900,1.8833,23,642,203,265,84,39.02,-122.79,66995.81979,685430.1119,864831.7987,203054.1605,142034.1818
93400,3.125,9,1245,234,517,187,38.94,-122.69,66163.41876,673107.8181,852512.451,191543.9894,131603.842
119400,4.0119,26,712,140,293,100,38.92,-122.77,60570.18767,675596.4483,854981.1276,192162.0019,130810.5493
100000,3.4514,11,640,134,268,90,38.89,-122.83,55141.59364,676210.291,855564.6336,191304.0072,128877.0283
87500,0.536,26,102,17,43,13,38.7,-122.52,59230.18645,642983.7174,822376.15,161361.3897,103260.6286
49500,2.1833,52,5486,1044,1977,754,40.35,-121.03,246927.3787,742374.7668,916309.727,343425.9525,310931.9665
61800,2.2661,16,3412,667,1873,590,40.37,-120.58,269680.4631,732254.6653,904050.3153,356052.1758,329931.7207
205400,6.2037,32,604,108,314,113,34.27,-118.35,31554.65041,26115.63038,204992.8267,467129.2744,535164.2102
354400,6.1464,34,2795,460,1267,443,34.25,-118.35,29593.10236,24068.52747,203128.4331,468781.0882,536816.1889
154900,3.3304,16,6573,1480,6161,1473,34.28,-118.4,30794.02766,29124.86503,208446.1149,463229.96,531264.7561
133300,3.2865,35,822,200,1197,203,34.28,-118.42,30260.2964,30076.08475,209473.7307,462006.4594,530040.4167
147800,2.6667,35,674,153,808,173,34.27,-118.42,29188.81752,29146.44745,208555.169,462837.7143,530871.0026
143100,2.9205,35,1447,335,1630,306,34.25,-118.43,26800.20481,27884.22354,207248.8637,463896.4772,531926.9441
143100,2.6429,33,827,192,981,184,34.25,-118.41,27339.72733,26791.97015,206201.4537,465111.9581,533144.3695
203400,5.2987,18,6572,1105,3473,1067,34.32,-118.41,34794.35545,33474.34982,212660.3445,459308.6962,527343.728
187400,5.1668,28,3187,569,2205,559,34.3,-118.41,32648.79589,31513.55671,210805.8176,460960.8252,528995.87
155500,3.4,38,1595,314,1181,327,34.3,-118.44,32010.86001,32941.92307,212346.104,459123.6915,527157.7338
431800,9.2873,26,4516,611,1714,581,34.29,-118.49,30069.66608,34820.87097,214062.5821,456917.0698,524945.3868
319400,6.8695,27,2535,389,1071,386,34.28,-118.49,29023.74818,33985.20944,213158.4245,457754.3461,525781.148
344000,7.5078,24,6145,868,2710,875,34.3,-118.51,30577.81083,36867.73602,216036.6545,454870.6722,522897.6501
